栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-7.0,0.00251531,6.0,0.0102632,4.08029
-7.0,0.00255225,6.5,0.0105131,4.11915
-7.0,0.00257325,7.0,0.0107341,4.17142
-7.0,0.00259515,7.5,0.0110117,4.24318
-7.0,0.00261932,8.0,0.011294,4.31181
-7.0,0.00264259,8.5,0.0115251,4.36129
-7.0,0.00265166,9.0,0.0117161,4.4184
-7.0,0.00264838,9.5,0.011902,4.49407
-7.0,0.0026741,10.0,0.0121739,4.55252
-6.0,0.00166764,0.0,0.00134246,0.805006
-6.0,0.00173859,0.5,0.00883805,5.08346
-6.0,0.00182936,1.0,0.0137952,7.541
-6.0,0.00190926,1.5,0.0161292,8.44788
-6.0,0.00196858,2.0,0.0174738,8.87635
-6.0,0.00202342,2.5,0.0184186,9.10271
-6.0,0.00207086,3.0,0.0192157,9.27909
-6.0,0.00212015,3.5,0.019974,9.42103
-6.0,0.00216502,4.0,0.0207109,9.56615
-6.0,0.00220017,4.5,0.0213944,9.72398
-6.0,0.00221527,5.0,0.0220846,9.96926
-6.0,0.00225077,5.5,0.0226742,10.074
-6.0,0.00230203,6.0,0.0233133,10.1273
-6.0,0.00232722,6.5,0.0238028,10.228
-6.0,0.00235419,7.0,0.0242395,10.2963
-6.0,0.00236803,7.5,0.0245824,10.3809
-6.0,0.00239107,8.0,0.0248603,10.3971
-6.0,0.00242096,8.5,0.0250259,10.3372
-6.0,0.00243272,9.0,0.0251909,10.355
-6.0,0.00244227,9.5,0.0252843,10.3528
-6.0,0.00247974,10.0,0.0255314,10.296
-5.0,0.00128406,0.0,0.00115957,0.90305
-5.0,0.00138151,0.5,0.0104589,7.57063
-5.0,0.00149859,1.0,0.019541,13.0396
-5.0,0.00160552,1.5,0.0263444,16.4086
-5.0,0.00170434,2.0,0.0301234,17.6745
-5.0,0.00179009,2.5,0.0322276,18.0033
-5.0,0.00184971,3.0,0.0335166,18.1199
-5.0,0.00189834,3.5,0.0344045,18.1235
-5.0,0.00194888,4.0,0.0351799,18.0513
-5.0,0.00198117,4.5,0.035896,18.1186
-5.0,0.00201655,5.0,0.0366008,18.1502
-5.0,0.00205636,5.5,0.0372514,18.1152
-5.0,0.00208643,6.0,0.0379986,18.2123
-5.0,0.00211794,6.5,0.038539,18.1965
-5.0,0.00214587,7.0,0.0389974,18.1732
-5.0,0.00216693,7.5,0.0393887,18.1772
-5.0,0.00218436,8.0,0.0396903,18.1702
-5.0,0.00221008,8.5,0.0398616,18.0363
-5.0,0.00225292,9.0,0.0400184,17.7629
-5.0,0.00227918,9.5,0.0401802,17.6292
-5.0,0.00233199,10.0,0.0404427,17.3426
-4.0,0.000917661,0.0,0.000958678,1.0447
-4.0,0.00101905,0.5,0.0107533,10.5523
-4.0,0.00113195,1.0,0.0211809,18.7119
-4.0,0.0012538,1.5,0.0311084,24.8113
-4.0,0.00137524,2.0,0.0392209,28.5193
-4.0,0.00149083,2.5,0.0445818,29.904
-4.0,0.00159054,3.0,0.0476722,29.9723
-4.0,0.00167755,3.5,0.0495218,29.5203
-4.0,0.00174826,4.0,0.0507227,29.0132
-4.0,0.00179731,4.5,0.0515365,28.6742
-4.0,0.00184195,5.0,0.0522032,28.3413
-4.0,0.00188432,5.5,0.0528121,28.0271
-4.0,0.00192961,6.0,0.0534984,27.725
-4.0,0.00195933,6.5,0.0541713,27.6479
-4.0,0.00199632,7.0,0.0546959,27.3984
-4.0,0.00202002,7.5,0.0551767,27.3149
-4.0,0.00205707,8.0,0.0555636,27.011
-4.0,0.00210266,8.5,0.0558868,26.5791
-4.0,0.00212791,9.0,0.0561096,26.3684
-4.0,0.0021763,9.5,0.0563725,25.9029
-4.0,0.00220918,10.0,0.0565916,25.6166
