栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-5.0,0.000243416,0.0,0.000716637,2.94408
-5.0,0.000284301,0.5,0.00687488,24.1817
-5.0,0.000338285,1.0,0.0126312,37.3389
-5.0,0.00039161,1.5,0.0161628,41.2727
-5.0,0.000457705,2.0,0.0176715,38.6089
-5.0,0.000508721,2.5,0.0185282,36.4211
-5.0,0.000540165,3.0,0.0191675,35.4845
-5.0,0.000575475,3.5,0.0196569,34.1577
-5.0,0.000612674,4.0,0.020036,32.7025
-5.0,0.000642199,4.5,0.0203535,31.6934
-5.0,0.000665639,5.0,0.0206358,31.0015
-5.0,0.000689948,5.5,0.0209073,30.3027
-5.0,0.000706494,6.0,0.0211678,29.9618
-5.0,0.000729245,6.5,0.0214302,29.3868
-5.0,0.000764915,7.0,0.0216798,28.3428
-5.0,0.000790573,7.5,0.0218957,27.696
-5.0,0.000819919,8.0,0.02209,26.9417
-5.0,0.000843059,8.5,0.0222429,26.3836
-5.0,0.000872764,9.0,0.0223782,25.6406
-5.0,0.000910652,9.5,0.0225051,24.7132
-5.0,0.00093721,10.0,0.0226133,24.1283
-4.0,0.000145878,0.0,0.000687179,4.71064
-4.0,0.000173874,0.5,0.00741212,42.6293
-4.0,0.000211343,1.0,0.0145207,68.7068
-4.0,0.000257384,1.5,0.0207594,80.6554
-4.0,0.000305853,2.0,0.0251069,82.0881
-4.0,0.000363524,2.5,0.0273454,75.2231
-4.0,0.000419127,3.0,0.0284047,67.7711
-4.0,0.000471493,3.5,0.0291471,61.8187
-4.0,0.000506743,4.0,0.0296984,58.6064
-4.0,0.000541394,4.5,0.030133,55.6582
-4.0,0.000575985,5.0,0.0304722,52.9045
-4.0,0.000602542,5.5,0.0307627,51.0549
-4.0,0.000624724,6.0,0.0310548,49.7096
-4.0,0.000645496,6.5,0.0313414,48.554
-4.0,0.000669056,7.0,0.0316077,47.2422
-4.0,0.000694355,7.5,0.0318326,45.8448
-4.0,0.000716236,8.0,0.0319878,44.661
-4.0,0.000737069,8.5,0.0320741,43.5157
-4.0,0.000763476,9.0,0.0321134,42.0621
-4.0,0.000786347,9.5,0.0321053,40.8284
-4.0,0.000819439,10.0,0.0320927,39.1642
